,ID,Gender,Car,Reality,inc,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,wkphone,phone,email,famsize,begin_month,dep_value,target,ChldNo_0,ChldNo_1,ChldNo_2More,gp_inc_high,gp_inc_low,gp_inc_medium,Age,gp_Age_high,gp_Age_highest,gp_Age_low,gp_Age_lowest,gp_Age_medium,worktm,gp_worktm_high,gp_worktm_highest,gp_worktm_low,gp_worktm_lowest,gp_worktm_medium,famsizegp_1,famsizegp_2,famsizegp_3more,inctp_Commercial associate,inctp_State servant,inctp_Working,occyp_Laborwk,occyp_Other,occyp_hightecwk,occyp_officewk,houtp_Co-op apartment,houtp_House / apartment,houtp_Municipal apartment,houtp_Office apartment,houtp_Rented apartment,houtp_With parents,edutp_Higher education,edutp_Incomplete higher,edutp_Lower secondary,edutp_Secondary / secondary special,famtp_Civil marriage,famtp_Married,famtp_Separated,famtp_Single / not married,famtp_Widow
22212,5113377.0,0.0,0.0,0.0,9.0,-19120.0,-2567.0,1.0,0,1,0,2,-37.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
22213,5113378.0,0.0,0.0,0.0,9.0,-19120.0,-2567.0,1.0,0,1,0,2,-42.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
22214,5113383.0,0.0,0.0,0.0,9.0,-19120.0,-2567.0,1.0,0,1,0,2,-42.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
22215,5113384.0,0.0,0.0,0.0,9.0,-19120.0,-2567.0,1.0,0,1,0,2,-37.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
22216,5113385.0,0.0,0.0,0.0,9.0,-19120.0,-2567.0,1.0,0,1,0,2,-35.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
22265,5113453.0,0.0,0.0,1.0,12.6,-18140.0,-4119.0,1.0,0,0,0,3,-51.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22266,5113454.0,0.0,0.0,1.0,12.6,-18140.0,-4119.0,1.0,0,0,0,3,-36.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22267,5113455.0,0.0,0.0,1.0,12.6,-18140.0,-4119.0,1.0,0,0,0,3,-33.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22268,5113456.0,0.0,0.0,1.0,12.6,-18140.0,-4119.0,1.0,0,0,0,3,-13.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22269,5113457.0,0.0,0.0,1.0,12.6,-18140.0,-4119.0,1.0,0,0,0,3,-36.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22278,5113472.0,1.0,0.0,1.0,20.25,-19200.0,-346.0,1.0,0,1,0,2,-55.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22279,5113473.0,1.0,0.0,1.0,20.25,-19200.0,-346.0,1.0,0,1,0,2,-30.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22280,5113474.0,1.0,0.0,1.0,20.25,-19200.0,-346.0,1.0,0,1,0,2,-34.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22322,5113531.0,0.0,0.0,1.0,15.75,-20976.0,-1776.0,1.0,0,0,0,2,-53.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22323,5113533.0,0.0,0.0,1.0,15.75,-20976.0,-1776.0,1.0,0,0,0,2,-5.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22324,5113534.0,0.0,0.0,1.0,15.75,-20976.0,-1776.0,1.0,0,0,0,2,-9.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22325,5113535.0,0.0,0.0,1.0,15.75,-20976.0,-1776.0,1.0,0,0,0,2,-11.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22326,5113536.0,0.0,0.0,1.0,15.75,-20976.0,-1776.0,1.0,0,0,0,2,-16.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22327,5113537.0,0.0,0.0,1.0,15.75,-20976.0,-1776.0,1.0,0,0,0,2,-19.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22328,5113538.0,0.0,0.0,1.0,15.75,-20976.0,-1776.0,1.0,0,0,0,2,-22.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22329,5113539.0,0.0,0.0,1.0,15.75,-20976.0,-1776.0,1.0,0,0,0,2,-23.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22330,5113540.0,0.0,0.0,1.0,15.75,-20976.0,-1776.0,1.0,0,0,0,2,-29.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22413,5113707.0,1.0,0.0,1.0,17.1,-18162.0,-4849.0,1.0,0,1,0,2,-10.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,0.0,0.0,0.0,0.0,13.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22414,5113708.0,1.0,0.0,1.0,17.1,-18162.0,-4849.0,1.0,0,1,0,2,-11.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,0.0,0.0,0.0,0.0,13.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22415,5113709.0,1.0,0.0,1.0,17.1,-18162.0,-4849.0,1.0,0,1,0,2,-15.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,0.0,0.0,0.0,0.0,13.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22416,5113710.0,1.0,0.0,1.0,17.1,-18162.0,-4849.0,1.0,0,1,0,2,-17.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,0.0,0.0,0.0,0.0,13.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22427,5113722.0,1.0,0.0,1.0,9.0,-19551.0,-1927.0,1.0,0,1,1,2,-46.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22428,5113723.0,1.0,0.0,1.0,9.0,-19551.0,-1927.0,1.0,0,1,1,2,-43.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22448,5113754.0,1.0,1.0,1.0,20.25,-19385.0,-6675.0,1.0,0,1,1,2,-29.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,1.0,0.0,0.0,0.0,0.0,18.0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22477,5113824.0,0.0,0.0,1.0,15.75,-20163.0,-223.0,1.0,1,1,0,2,-53.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22478,5113825.0,0.0,0.0,1.0,15.75,-20163.0,-223.0,1.0,1,1,0,2,-47.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22479,5113826.0,0.0,0.0,1.0,15.75,-20163.0,-223.0,1.0,1,1,0,2,-41.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22480,5113827.0,0.0,0.0,1.0,15.75,-20163.0,-223.0,1.0,1,1,0,2,-8.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22481,5113828.0,0.0,0.0,1.0,15.75,-20163.0,-223.0,1.0,1,1,0,2,-8.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22482,5113829.0,0.0,0.0,1.0,15.75,-20163.0,-223.0,1.0,1,1,0,2,-17.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22483,5113830.0,0.0,0.0,1.0,15.75,-20163.0,-223.0,1.0,1,1,0,2,-27.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22484,5113831.0,0.0,0.0,1.0,15.75,-20163.0,-223.0,1.0,1,1,0,2,-51.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22520,5113888.0,1.0,1.0,0.0,16.2,-19340.0,-4089.0,1.0,1,0,1,2,-25.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22521,5113889.0,1.0,1.0,0.0,16.2,-19340.0,-4089.0,1.0,1,0,1,2,-10.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22522,5113890.0,1.0,1.0,0.0,16.2,-19340.0,-4089.0,1.0,1,0,1,2,-11.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22523,5113893.0,1.0,1.0,0.0,16.2,-19340.0,-4089.0,1.0,1,0,1,2,-43.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22524,5113894.0,1.0,1.0,0.0,16.2,-19340.0,-4089.0,1.0,1,0,1,2,-5.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22525,5113895.0,1.0,1.0,0.0,16.2,-19340.0,-4089.0,1.0,1,0,1,2,-24.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22526,5113896.0,1.0,1.0,0.0,16.2,-19340.0,-4089.0,1.0,1,0,1,2,-42.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22527,5113897.0,1.0,1.0,0.0,16.2,-19340.0,-4089.0,1.0,1,0,1,2,-58.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22644,5114052.0,0.0,0.0,0.0,9.0,-18844.0,-7864.0,1.0,1,0,0,2,-6.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22648,5114060.0,1.0,1.0,0.0,19.35,-17932.0,-3999.0,1.0,1,1,0,3,-23.0,No,0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,1.0,0.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22649,5114061.0,1.0,1.0,0.0,19.35,-17932.0,-3999.0,1.0,1,1,0,3,-27.0,No,0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,1.0,0.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22650,5114062.0,1.0,1.0,0.0,19.35,-17932.0,-3999.0,1.0,1,1,0,3,-23.0,No,0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,1.0,0.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22651,5114063.0,1.0,1.0,0.0,19.35,-17932.0,-3999.0,1.0,1,1,0,3,-23.0,No,0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,1.0,0.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22775,5114290.0,0.0,0.0,0.0,11.25,-19295.0,-5246.0,1.0,1,0,0,1,-48.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,14.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
22776,5114293.0,0.0,0.0,0.0,11.25,-19295.0,-5246.0,1.0,1,0,0,1,-23.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,14.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
22777,5114294.0,0.0,0.0,0.0,11.25,-19295.0,-5246.0,1.0,1,0,0,1,-23.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,14.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
22778,5114295.0,0.0,0.0,0.0,11.25,-19295.0,-5246.0,1.0,1,0,0,1,-41.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,14.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
22835,5114384.0,0.0,0.0,0.0,9.0,-18728.0,-9325.0,1.0,0,0,0,2,-18.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22836,5114385.0,0.0,0.0,0.0,9.0,-18728.0,-9325.0,1.0,0,0,0,2,-55.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22837,5114386.0,0.0,0.0,0.0,9.0,-18728.0,-9325.0,1.0,0,0,0,2,-38.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22838,5114387.0,0.0,0.0,0.0,9.0,-18728.0,-9325.0,1.0,0,0,0,2,-47.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22839,5114390.0,0.0,0.0,0.0,9.0,-18728.0,-9325.0,1.0,0,0,0,2,-38.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22840,5114391.0,0.0,0.0,0.0,9.0,-18728.0,-9325.0,1.0,0,0,0,2,-55.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22841,5114393.0,0.0,0.0,0.0,9.0,-18728.0,-9325.0,1.0,0,0,0,2,-11.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22842,5114394.0,0.0,0.0,0.0,9.0,-18728.0,-9325.0,1.0,0,0,0,2,-11.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22843,5114395.0,0.0,0.0,0.0,9.0,-18728.0,-9325.0,1.0,0,0,0,2,-25.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22844,5114396.0,0.0,0.0,0.0,9.0,-18728.0,-9325.0,1.0,0,0,0,2,-32.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22845,5114397.0,0.0,0.0,0.0,9.0,-18728.0,-9325.0,1.0,0,0,0,2,-59.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22943,5114574.0,0.0,0.0,1.0,15.75,-18518.0,-1989.0,1.0,0,0,0,3,-31.0,No,0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22965,5114628.0,0.0,0.0,1.0,8.1,-19738.0,-286.0,1.0,1,0,0,2,-31.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22966,5114629.0,0.0,0.0,1.0,8.1,-19738.0,-286.0,1.0,1,0,0,2,-41.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22967,5114630.0,0.0,0.0,1.0,8.1,-19738.0,-286.0,1.0,1,0,0,2,-18.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22968,5114631.0,0.0,0.0,1.0,8.1,-19738.0,-286.0,1.0,1,0,0,2,-36.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22969,5114632.0,0.0,0.0,1.0,8.1,-19738.0,-286.0,1.0,1,0,0,2,-11.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22970,5114633.0,0.0,0.0,1.0,8.1,-19738.0,-286.0,1.0,1,0,0,2,-11.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22971,5114634.0,0.0,0.0,1.0,8.1,-19738.0,-286.0,1.0,1,0,0,2,-5.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22972,5114635.0,0.0,0.0,1.0,8.1,-19738.0,-286.0,1.0,1,0,0,2,-23.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
23019,5115445.0,1.0,1.0,1.0,13.5,-18408.0,-5093.0,1.0,0,0,0,2,-9.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,13.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
23153,5115666.0,0.0,0.0,1.0,9.0,-20332.0,-1107.0,1.0,0,0,0,2,-16.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
23154,5115667.0,0.0,0.0,1.0,9.0,-20332.0,-1107.0,1.0,0,0,0,2,-53.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
23166,5115693.0,1.0,1.0,1.0,7.65,-18177.0,-2263.0,1.0,1,1,0,2,-40.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
23167,5115694.0,1.0,1.0,1.0,7.65,-18177.0,-2263.0,1.0,1,1,0,2,-13.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
